FINAL_BOARD,RESULT,X_LONGEST_PATH,O_LONGEST_PATH,X_LONGEST_N1,X_LONGEST_N2,X_LONGEST_N3,X_LONGEST_N4,O_LONGEST_N1,O_LONGEST_N2,O_LONGEST_N3,O_LONGEST_N4
360099617944860,0.5,12,12,5,6,5,1,2,5,4,1
510997558493570,1.0,16,15,8,5,8,3,1,7,5,2
85463261580492,1.0,9,6,1,5,1,2,3,3,1,0
225308712683489,1.0,16,12,3,7,7,0,5,10,3,0
498204857959751,1.0,9,7,5,4,3,0,3,4,1,1
439448939627276,0.0,9,11,4,2,4,1,1,6,1,3
539131528938993,1.0,11,5,3,8,1,0,2,2,2,0
453753798427937,1.0,15,13,5,10,5,0,3,8,3,0
33252808268634,1.0,14,12,2,8,4,1,2,5,4,1
388866669015956,0.5,11,11,3,5,5,1,5,6,3,0
224064142577268,0.5,13,13,4,7,6,0,1,9,3,1
69444782662993,1.0,15,10,4,11,4,1,4,4,4,0
231006726173275,0.0,8,12,2,5,2,1,4,7,2,1
448341422127640,1.0,19,15,1,11,5,3,4,4,8,2
152740465199771,1.0,11,5,5,6,3,0,1,3,1,0
381784943600192,1.0,18,15,2,12,4,2,2,5,8,1
486212946892099,0.5,9,9,3,4,3,0,4,5,2,0
414331667615833,1.0,15,10,4,9,6,0,2,5,2,2
248244532024435,1.0,17,10,2,6,10,0,1,5,3,1
429622073346676,0.0,9,10,4,5,2,0,3,7,1,0
16508336328700,1.0,20,13,4,9,8,1,3,7,3,1
223734128678131,0.0,9,11,5,5,1,1,4,4,4,1
489010031991437,1.0,13,8,6,9,4,1,0,5,2,1
221432271020792,1.0,16,6,3,11,3,0,3,3,1,0
182999885644035,1.0,14,12,6,6,6,1,2,3,6,1
367358579203312,1.0,11,9,4,4,4,2,4,1,6,0
121551357496220,1.0,17,8,2,15,0,0,2,4,2,0
60981349311392,1.0,13,9,3,8,5,1,2,5,2,1
396579216577625,1.0,10,7,4,7,2,1,3,3,1,2
179353633388935,0.0,11,12,3,5,3,1,3,6,5,0
394857908122268,0.0,9,10,2,6,2,1,4,5,2,1
561384269030146,0.5,15,15,4,11,4,1,4,5,6,2
420592515931920,1.0,12,9,4,4,6,0,2,5,2,0
204722557784459,1.0,11,8,2,7,4,0,3,5,1,0
554277634091555,1.0,12,9,2,10,0,0,3,2,5,0
263101406987597,0.0,12,16,4,8,2,1,3,8,7,1
498851986192556,0.0,9,12,2,4,2,2,5,10,3,0
364798516303414,1.0,9,7,4,5,2,0,3,4,1,0
495029533173624,0.0,11,12,4,8,2,0,4,7,4,0
473322642363160,0.0,8,10,1,6,1,0,4,4,4,0
242958065217388,0.0,11,18,2,6,4,0,5,7,9,0
153629830456581,0.0,8,10,3,3,3,1,4,4,4,0
397898875650895,0.5,10,10,4,2,6,0,2,4,2,2
485051393124490,1.0,12,7,5,7,5,0,2,3,2,1
278956541283538,1.0,15,9,3,8,5,0,2,6,2,0
438935481048594,0.5,7,7,2,5,0,1,3,4,1,0
86278064201265,0.0,12,14,2,5,4,2,5,9,3,1
103232814328997,1.0,16,11,3,8,3,3,2,5,4,1
89500465091011,1.0,13,7,3,4,7,1,2,3,2,1
513831928622662,1.0,11,8,2,7,2,1,3,5,1,0
82959227018291,0.5,8,8,5,2,3,1,3,3,3,0
217306175461819,0.0,8,10,1,4,3,0,2,6,2,0
329324593211218,1.0,7,6,3,3,3,0,4,2,2,0
52609311870539,0.0,9,11,3,6,3,0,4,9,0,1
76480107306653,0.0,7,10,1,3,3,0,3,5,3,0
503709655405562,0.0,9,16,4,6,2,0,3,8,5,2
497087018428899,0.5,16,16,5,6,7,1,2,11,4,2
384143652655687,1.0,13,7,5,7,3,2,4,2,2,1
368904258852062,0.0,10,15,3,4,5,0,3,8,5,1
541129423047517,0.5,8,8,2,5,2,0,0,5,2,1
469982993569354,1.0,13,12,3,7,5,1,6,3,6,1
112434085345709,1.0,14,13,3,9,3,0,4,8,4,1
153882763207838,1.0,13,11,3,10,3,0,3,8,3,1
294500361132513,0.0,10,14,3,3,5,0,3,9,3,0
106682689334566,1.0,15,9,4,6,6,2,1,5,3,0
34714440856711,1.0,11,8,4,7,2,0,2,6,0,0
350943446106604,0.5,9,9,3,6,1,0,4,2,4,1
77230216911292,1.0,13,8,3,10,3,1,3,5,1,0
185581629598073,1.0,14,8,5,12,3,0,3,2,3,1
135272977866562,1.0,15,6,3,10,7,0,2,4,0,0
512554281485805,0.5,10,10,5,8,3,0,4,3,6,0
262467864281731,1.0,14,13,4,8,4,0,2,3,6,2
128314423948615,1.0,15,7,3,10,3,1,3,4,1,0
423201011247853,0.0,8,9,4,3,2,1,3,4,3,0
530944380921163,0.0,14,17,3,9,5,0,3,12,7,1
82835346066907,0.0,8,13,1,6,1,0,5,8,3,1
59555621167566,0.5,10,10,2,7,2,0,1,6,3,0
91100877712981,1.0,9,7,6,3,4,0,6,2,2,1
415910696220522,1.0,13,8,5,10,5,0,2,3,4,0
182379569813840,1.0,14,11,4,4,8,1,2,8,2,0
460135977493774,1.0,8,6,2,6,0,0,3,3,1,0
418383056206915,0.0,7,10,2,3,2,0,5,7,3,0
36635967449550,0.0,10,14,4,4,2,3,2,10,2,0
26223384214773,0.0,9,16,2,3,4,0,4,9,4,1
56676319835265,1.0,14,10,3,4,7,2,3,7,3,0
39869878233450,1.0,13,8,2,7,2,3,2,3,4,0
526968350191131,0.0,7,11,1,3,3,0,2,7,2,0
106904246744305,1.0,8,7,3,5,1,0,2,5,0,0
487882776519729,0.0,11,15,4,7,4,1,3,5,7,2
435173221891217,1.0,15,12,2,8,6,1,3,6,5,0
297882551084318,0.0,8,9,3,5,1,0,2,7,0,0
550026652181515,0.0,10,18,2,3,4,1,5,8,9,1
318476555876449,1.0,12,9,1,8,3,1,2,5,2,0
497227916246608,1.0,15,9,7,7,7,0,2,6,2,0
328965220681909,0.0,12,13,3,5,3,2,4,12,2,0
165755500506667,1.0,9,6,5,5,3,1,3,3,1,0
517282702864463,0.0,13,16,5,10,1,1,3,9,7,0
532782974118750,0.0,8,12,3,3,3,0,2,7,4,1
228960736368795,1.0,10,9,3,7,1,0,5,5,3,0
315994058414770,1.0,10,6,2,7,2,0,5,2,3,0
525811529008275,0.0,10,16,4,5,2,1,6,7,6,1
8215598302013,1.0,16,9,4,8,8,1,3,7,1,0
39036654831098,1.0,13,8,1,6,3,3,3,5,1,1
292860387529774,1.0,14,8,5,6,5,2,3,1,5,0
396495264661558,1.0,16,11,2,7,8,0,3,6,3,0
383280396469062,1.0,18,12,5,9,7,2,1,5,3,3
31479882406599,1.0,15,11,2,13,0,0,2,6,4,0
409811406841740,1.0,8,6,3,6,1,0,2,2,2,0
49728702236239,1.0,19,18,2,11,6,0,2,11,4,2
531589730328008,1.0,13,9,2,7,4,0,2,7,0,0
324034331281822,1.0,16,9,4,12,2,1,3,3,5,0
8685494867109,1.0,16,8,4,7,8,0,2,6,0,0
444387064231792,0.5,10,10,2,2,6,0,3,5,3,0
380851716629975,0.5,9,9,3,5,3,1,4,6,0,1
317713385881491,1.0,15,9,6,8,8,0,4,3,4,0
523532312093442,0.5,8,8,2,4,2,0,3,1,5,0
508707221104434,0.0,5,6,2,3,0,0,3,4,1,0
246917930411894,1.0,14,13,3,5,5,3,1,7,5,0
512895994697230,1.0,16,7,4,7,4,4,3,2,3,1
265160741950647,0.0,7,10,3,2,3,0,3,7,1,0
316061967458990,0.0,9,10,3,2,5,1,5,5,3,0
542965933427024,1.0,15,14,3,5,7,1,4,8,4,0
294166400662180,1.0,11,9,3,4,5,0,3,6,1,0
4188397378420,1.0,14,10,4,3,8,1,3,5,3,0
98335182043407,0.0,7,13,4,4,2,0,2,7,4,0
81034854553458,1.0,9,6,4,4,4,0,3,3,1,0
280290801012102,0.0,12,15,3,5,5,0,4,5,8,1
376555576673605,1.0,13,9,5,7,5,0,2,3,4,1
346109261258100,1.0,14,9,4,9,4,1,3,6,3,0
447476191208108,0.0,7,9,4,4,2,0,5,7,3,0
473561071419951,0.0,7,9,1,4,1,1,2,4,2,1
113791556596265,0.5,7,7,4,3,2,0,2,4,2,0
85288182684207,1.0,14,7,7,10,7,0,2,4,2,0
484973838918630,0.0,9,11,0,6,2,1,2,7,2,0
501795279280120,1.0,12,7,4,6,4,1,2,2,4,0
166580830426579,0.5,10,10,4,4,4,0,4,3,4,2
538844200164561,1.0,12,8,6,7,4,0,2,2,4,0
184629259718865,0.0,9,13,2,5,2,0,1,7,3,3
226976933822898,1.0,11,10,1,5,5,0,1,5,5,0
492427748477724,1.0,13,10,1,9,3,0,2,6,2,0
263371886592850,1.0,13,7,4,5,6,0,3,3,1,2
65262587174820,1.0,10,6,4,5,2,1,1,4,1,0
329555274422195,0.0,8,12,1,5,1,1,4,6,4,1
383009982865804,0.0,13,14,4,4,6,2,5,6,5,3
230636353829585,0.0,7,10,2,4,2,0,3,7,1,0
464943260928910,1.0,8,7,4,4,2,1,3,4,1,0
512875432258224,0.0,8,9,3,5,1,0,2,6,2,0
345494105764592,0.0,8,13,2,5,2,0,5,8,3,0
534195715113374,0.5,9,9,2,6,2,0,3,8,1,2
79011112246851,0.5,7,7,2,3,2,1,5,2,3,0
559758480793930,0.0,13,14,4,9,4,0,5,8,5,2
381492708293888,1.0,15,11,4,9,4,0,4,10,2,0
29719919680639,0.5,9,9,2,4,4,0,3,6,3,0
190895714992633,0.0,8,12,4,3,2,1,4,6,4,1
531682924209133,0.0,10,18,3,8,1,0,4,11,6,0
546564549133162,0.5,9,9,0,6,2,1,2,5,2,0
368768534120835,0.0,7,9,2,4,2,0,0,7,2,0
318013163939658,1.0,9,6,2,3,4,1,1,4,1,0
155916960368975,0.0,9,10,4,4,2,1,4,7,2,0
425025287663277,1.0,11,7,2,9,0,1,2,2,4,0
77155329218611,1.0,20,14,2,10,8,1,1,8,5,0
231164428738332,1.0,11,9,2,6,4,0,5,2,5,0
429960709468921,0.0,11,16,2,6,4,0,3,4,7,3
102680380655290,1.0,12,7,3,11,1,0,2,5,0,0
418515163647245,1.0,15,10,4,9,4,0,2,7,2,0
234612980993916,1.0,11,8,5,3,5,1,2,5,2,0
187223558969240,1.0,12,5,4,4,6,0,3,2,1,0
296885242155547,1.0,13,10,3,5,7,0,1,4,5,0
537437227215915,1.0,14,11,4,6,4,2,5,4,3,2
326579271920500,1.0,13,9,2,10,2,0,5,7,1,1
344741947126394,1.0,11,9,4,5,4,0,4,3,4,0
383563323839641,1.0,9,6,4,6,2,0,2,2,2,0
226845937286505,1.0,11,5,4,8,2,1,3,2,1,0
389642413006249,1.0,11,9,3,7,3,0,1,4,3,1
494286469258543,0.5,12,12,4,8,4,0,3,4,5,2
514028392982997,1.0,15,12,3,12,5,1,2,5,4,1
508826047743715,0.0,9,11,3,6,1,0,3,7,3,0
54630937211339,1.0,14,9,2,6,6,0,1,5,3,0
349155498331000,0.0,8,13,2,6,0,0,2,7,4,1
475380692447701,0.0,7,8,2,5,0,0,3,5,1,0
469698790773246,0.0,9,10,3,6,1,0,4,7,2,1
378907943296534,1.0,8,5,3,5,1,1,4,1,2,0
501461755818791,1.0,12,9,5,7,5,0,2,5,2,0
423419873040813,1.0,16,13,3,8,3,3,2,7,4,2
9199910907829,0.0,14,15,4,4,6,2,3,8,5,1
477156523107496,1.0,13,6,6,12,2,2,1,4,1,0
264483367122602,0.5,7,7,5,3,3,0,4,4,2,0
289367580840912,1.0,14,8,4,4,8,0,2,4,2,0
382143667342637,1.0,11,9,3,4,5,0,2,6,2,0
307243867375088,1.0,15,8,4,5,8,1,1,4,3,0
540211250467512,0.0,12,13,1,8,3,0,5,7,3,1
248422207533514,1.0,8,6,2,3,4,0,2,4,0,0
539418833600785,1.0,18,12,4,8,8,0,4,8,4,1
180820189218804,0.0,7,12,2,4,2,0,4,4,6,0
81556794261241,0.0,9,15,1,3,5,0,5,12,5,0
187109005532714,1.0,15,6,5,4,7,2,2,2,2,0
356203840782449,1.0,17,12,6,6,8,1,3,5,5,1
148854862106164,1.0,16,7,5,11,3,1,2,5,0,0
152809289301313,1.0,14,9,8,9,2,2,5,7,1,1
121102501486405,1.0,13,8,6,7,4,1,1,4,3,0
283308247911882,1.0,9,7,5,7,3,0,4,3,2,0
105105089115222,0.0,12,14,2,3,6,2,4,5,6,1
519710790913775,0.0,8,10,2,5,2,0,3,3,3,2
43078546330111,0.0,13,16,4,8,4,0,6,8,8,0
126033322885014,1.0,19,10,5,13,3,1,4,9,0,1
243102254159828,0.0,6,9,2,3,2,0,5,4,3,0
494103727596398,1.0,7,6,2,5,0,0,5,2,1,1
297893313294883,1.0,11,7,3,6,3,0,3,4,1,0
207884696893621,1.0,12,9,3,5,5,0,3,5,3,0
195949659152967,1.0,11,9,2,6,2,1,1,4,3,1
307053046877650,1.0,9,4,4,6,0,1,2,2,0,0
400511894332799,0.0,10,14,4,6,2,0,4,8,4,1
95340883452209,1.0,9,6,3,4,3,0,3,3,1,1
442915078189528,1.0,10,9,2,8,2,1,2,6,2,0
58062947469538,1.0,10,5,5,5,3,0,2,2,2,0
465489012609180,0.0,12,14,1,9,3,0,5,8,7,1
451654861631635,1.0,11,9,3,7,3,1,3,4,3,0
471094049608486,1.0,14,11,4,7,6,0,3,7,3,0
388123740630597,1.0,17,15,2,13,2,0,4,10,4,0
536712923482971,0.0,10,14,1,7,1,1,3,10,3,0
562172854698556,1.0,13,8,3,8,3,0,4,4,2,0
288334732881646,0.0,8,15,2,6,0,0,5,8,7,0
158065462659797,1.0,10,9,3,5,3,0,4,4,2,1
38039046257315,1.0,14,6,6,10,4,1,4,2,2,0
515719093374610,1.0,11,7,6,5,4,0,4,2,2,1
153598458651423,0.0,7,13,3,3,3,0,4,7,4,1
436336857039638,1.0,8,7,2,5,2,0,2,4,2,0
154140257773519,1.0,14,11,3,4,7,2,3,4,5,2
318154663093463,0.0,7,10,1,5,1,0,3,7,1,0
78637548858927,1.0,14,13,4,10,2,1,2,6,6,1
134712744897887,1.0,10,8,4,2,6,0,3,3,3,0
282480869185790,1.0,15,11,5,7,7,0,3,8,1,0
183288788257046,1.0,11,9,3,4,3,2,2,7,0,0
128139429821436,1.0,13,9,2,7,4,0,4,3,4,0
368837615227763,1.0,8,7,3,6,1,0,2,5,0,0
230584276687626,1.0,10,6,3,7,3,0,3,3,1,0
257167102711475,1.0,18,8,2,12,6,0,2,5,2,0
174015952207731,0.0,12,15,3,11,3,1,4,7,8,0
420135702219424,1.0,12,7,4,7,4,1,4,3,2,0
552518243260610,1.0,18,16,2,13,4,1,2,11,6,0
139589041937312,1.0,12,9,3,4,5,1,4,5,2,0
334585962582203,0.0,7,9,3,4,1,0,4,4,2,1
461943932154690,1.0,12,7,4,5,4,1,4,4,0,1
60068368063519,1.0,9,8,2,6,2,1,3,3,3,0
151065438696396,1.0,16,8,5,7,7,1,1,6,1,0
141831865414936,1.0,10,8,4,3,6,0,2,6,0,0
415409424170251,0.0,7,12,2,4,2,0,4,7,2,1
305522195435008,1.0,22,13,3,9,11,0,2,7,6,0
150517891788167,1.0,10,7,2,2,6,0,3,4,1,0
556421868104030,0.0,8,15,3,3,3,0,4,6,8,0
39256269460115,1.0,15,10,4,5,8,1,3,7,1,0
103783655306941,0.0,8,13,2,6,0,0,2,9,4,0
358279124746646,0.5,10,10,3,6,3,0,3,8,1,1
170093138777029,1.0,8,6,1,4,3,0,3,3,1,0
505306619144732,1.0,10,7,1,8,1,0,2,4,2,0
275806412882397,0.0,10,14,3,5,3,0,5,9,3,2
436982341209651,0.0,6,11,2,2,2,0,3,9,1,0
444778756667042,1.0,12,9,3,7,5,1,4,2,4,1
355375510938806,0.0,12,15,4,4,6,1,2,12,2,1
304025390880509,0.0,10,11,5,4,5,0,4,9,2,0
153244054389443,1.0,11,9,7,4,5,1,3,2,5,0
399562637582244,0.0,7,10,4,3,2,0,3,3,5,0
99079143488285,0.5,13,13,3,11,1,0,5,5,7,0
394103815688594,1.0,14,11,4,7,6,0,2,5,4,2
331167814302440,1.0,11,9,2,8,2,2,2,6,2,0
160987476712636,1.0,9,8,2,3,4,1,3,5,1,0
410360193489850,0.0,9,12,3,5,3,0,4,9,4,1
192320334929419,0.0,10,13,3,3,3,2,2,9,4,0
363819122187061,1.0,10,6,1,8,1,0,3,4,1,0
150549029164745,1.0,12,6,5,6,3,1,3,3,1,0
413202043943244,0.0,9,15,3,3,5,0,3,11,5,1
384377680971979,1.0,13,7,5,8,3,0,2,3,2,1
407876457496080,0.0,10,12,3,4,3,1,3,7,3,0
191610731344501,0.0,10,12,3,4,3,1,2,4,6,0
476215570342830,1.0,10,7,1,8,1,0,3,4,1,1
331447855001122,1.0,7,4,3,2,3,0,2,2,0,0
166692227757908,0.0,8,14,5,1,3,2,2,8,4,1
370827029400751,1.0,17,7,6,12,2,1,2,3,2,0
308369250409795,1.0,13,6,2,7,4,2,2,4,0,0
186668767534030,0.0,6,8,2,3,2,0,3,5,1,0
15912608144754,1.0,19,13,4,8,8,2,3,3,7,1
215307615749754,0.0,7,9,3,2,3,0,3,6,1,0
237540614912083,0.0,7,9,3,2,3,0,2,5,2,1
395794348027155,1.0,11,7,3,7,1,1,2,4,2,0
134901625268634,1.0,16,9,2,12,4,0,3,6,1,1
296096957173305,1.0,17,15,2,9,4,4,5,8,3,2
188705823526746,1.0,14,8,4,10,4,0,2,4,2,0
471330235455386,0.5,8,8,4,3,2,1,4,4,2,0
328673334924030,0.0,6,14,4,2,2,0,5,9,5,1
385111018080859,0.0,8,9,4,5,2,0,3,6,1,0
196340759795678,1.0,12,10,6,3,6,1,2,5,4,0
151256566331802,1.0,17,7,4,8,6,2,3,4,1,0
236736774497672,1.0,11,6,2,5,4,0,2,3,2,0
157980773191312,1.0,11,10,5,3,5,2,4,6,2,0
205614876137977,1.0,13,7,3,7,5,0,2,3,2,1
156285462559087,0.0,9,13,2,5,2,1,3,8,7,1
146058104819963,0.0,6,8,2,4,0,0,3,3,1,2
270688129763944,1.0,13,12,5,4,5,2,3,7,3,1
301709860126422,1.0,12,10,6,7,6,0,2,2,6,0
345566789430498,1.0,9,7,3,6,1,0,2,4,2,0
152946226387868,1.0,19,14,4,13,4,0,3,8,5,0
137604072514345,1.0,10,7,5,5,5,0,1,5,1,0
467662205609126,1.0,13,7,5,7,5,0,2,4,2,0
260854598782994,0.0,13,15,2,7,4,2,4,8,4,1
24729909098122,0.5,13,13,6,7,4,2,4,7,4,1
57204092104071,0.0,8,12,0,6,2,0,4,8,2,2
48619767580359,1.0,17,11,3,10,5,2,2,4,4,3
62606212505277,1.0,20,12,3,7,9,3,3,5,5,0
536898481746013,0.0,5,9,2,3,0,0,3,2,5,0
6908281265659,0.5,15,15,3,8,5,1,5,6,7,1
367652680801590,1.0,9,6,1,7,1,0,2,2,2,0
420723215181715,1.0,16,10,3,13,3,0,3,8,1,0
461774574980825,1.0,17,9,4,12,4,2,2,5,2,1
382379485501320,1.0,13,9,6,7,4,2,3,6,1,0
468350671043206,0.0,10,11,6,4,6,0,2,9,2,0
168324559367862,0.0,8,10,3,6,1,0,2,7,2,1
482907117595241,0.0,11,13,1,7,3,0,2,6,4,1
63843542431971,1.0,11,9,3,8,1,0,4,4,2,2
359660321907243,1.0,14,7,4,6,6,0,4,4,0,1
96300768352661,1.0,11,9,5,6,3,0,2,6,2,0
224873711438323,0.0,6,10,2,4,0,0,2,5,4,0
66668461320761,1.0,11,7,4,3,6,0,3,4,1,0
367738881709753,1.0,16,12,4,9,6,0,3,5,5,0
500701843820733,0.0,6,9,2,4,0,0,2,6,2,1
127257485421344,1.0,14,7,3,7,5,0,3,4,1,0
440460535937981,0.0,11,14,3,8,1,1,3,9,3,0
250594193652119,0.0,7,13,3,2,3,1,4,7,4,0
438548964241952,0.0,7,9,2,3,2,1,1,6,3,0
57938929089084,0.5,9,9,3,6,1,1,2,3,4,0
43925152308238,1.0,18,9,5,8,7,1,3,5,3,0
181067355810429,0.5,10,10,4,7,4,0,7,5,5,0
301859685023165,0.0,12,13,5,2,5,3,6,9,4,1
504643043224849,1.0,10,5,4,6,2,0,5,1,1,1
98905434384622,0.0,9,12,4,3,4,0,2,7,2,1
491465885189932,1.0,18,13,3,8,7,2,5,1,7,3
519775531010058,1.0,16,7,4,11,2,4,3,2,3,1
319256931231308,1.0,12,7,3,8,3,1,1,3,3,0
526804204097349,0.0,9,15,5,1,5,1,5,5,7,1
497283585175847,0.0,7,10,2,5,0,0,3,5,3,0
183007681597124,1.0,13,5,5,4,5,2,2,3,0,0
68779260338567,0.0,14,15,2,9,4,0,5,5,5,3
295222081479915,0.0,11,12,6,8,4,0,3,8,3,1
234050575036354,0.0,13,14,4,9,2,0,4,11,2,0
147988833227635,0.0,9,10,4,3,2,2,5,3,5,0
478325636246979,0.0,7,17,1,5,1,0,6,13,4,0
329150684745381,1.0,8,5,2,6,0,0,3,3,1,0
278866076078949,0.5,10,10,4,4,4,0,2,4,4,1
340119960933698,0.0,7,13,4,4,2,1,4,7,4,0
398506993032495,1.0,17,12,5,12,5,1,3,4,5,1
176878386955831,0.0,7,10,1,3,3,0,3,7,1,0
460576078458077,0.0,6,7,2,3,2,0,3,2,3,0
217648909289777,1.0,18,7,5,12,5,1,1,3,3,0
128244400949137,1.0,12,7,2,9,2,1,2,5,0,1
326852799690207,1.0,9,8,2,4,4,0,5,4,3,0
442826216744547,0.0,9,15,2,7,0,1,3,12,1,0
298264332492126,1.0,12,11,4,3,6,1,6,4,6,0
217533339624112,0.5,8,8,3,5,1,0,3,5,1,0
414148010146364,1.0,11,8,2,6,4,0,3,5,1,1
266119180946913,1.0,12,11,3,8,1,2,2,10,2,1
267429112040672,1.0,14,7,3,10,3,0,2,3,2,0
147294454869548,1.0,9,5,4,7,2,0,3,2,1,0
228830342968522,0.0,11,13,4,4,6,0,4,7,4,0
185484055095777,1.0,11,6,4,5,4,0,2,2,2,0
483978688846041,0.0,9,12,1,5,3,0,4,8,2,1
331318872712976,1.0,12,8,4,5,4,2,2,6,0,0
191051911840585,1.0,11,6,4,7,2,0,3,2,1,1
396329469098924,0.0,6,8,3,2,1,1,4,2,4,0
403386773543581,0.0,10,15,1,8,1,0,5,10,5,0
415392820623472,0.0,6,9,0,4,2,0,3,6,1,0
543312356050467,1.0,10,7,4,3,6,0,2,5,0,0
333803646627944,1.0,20,14,3,11,7,2,2,3,8,2
438463638399364,1.0,10,8,4,6,2,1,4,4,2,0
201525366541736,1.0,11,8,5,4,7,0,3,3,3,0
519945882477046,0.0,9,14,4,8,2,0,3,7,3,2
532235861800682,0.0,6,16,3,3,1,0,2,7,6,1
274815316603522,1.0,13,8,2,4,6,2,4,2,4,0
472141986863299,0.0,6,9,4,2,2,0,3,5,3,0
381421439824948,0.0,12,14,5,8,3,0,1,9,3,1
525330865267736,0.0,12,15,4,7,4,2,1,6,7,1
364148595101502,0.0,9,11,1,3,5,0,3,7,3,0
437576386028251,1.0,12,8,2,8,2,1,2,4,2,0
84349623132988,1.0,12,7,4,8,2,0,2,5,0,0
166625767886634,0.5,8,8,4,3,2,1,3,3,3,0
201413595855456,0.0,7,9,4,4,0,1,3,4,3,0
15680512687286,1.0,15,11,5,10,5,0,3,6,3,0
390163415715873,1.0,18,11,2,8,8,3,1,5,3,3
223654706254507,0.0,6,9,1,4,1,0,2,5,2,0
348559204531421,0.0,8,12,3,5,1,0,3,5,5,0
55650285102540,1.0,8,6,3,5,1,0,1,4,1,0
354773081267955,0.0,10,13,4,4,4,1,6,5,6,0
296173517352857,1.0,10,8,2,6,2,1,4,4,2,0
115198425349517,0.0,9,16,2,6,2,0,4,11,4,0
218717108894501,0.5,11,11,3,8,1,0,3,10,1,1
511168241026589,0.5,9,9,4,4,4,0,2,5,2,0
315058693992386,0.5,10,10,4,3,4,1,3,7,1,0
123563351048102,1.0,15,9,6,10,6,1,2,5,2,1
496005758158078,0.5,6,6,3,3,1,0,3,3,1,1
264763883632177,0.5,7,7,2,3,2,0,3,4,1,0
304776469987020,1.0,12,6,2,7,4,1,2,4,0,0
144836861705027,0.0,12,14,3,6,5,0,5,9,3,0
431965482904849,1.0,5,4,1,3,1,0,2,2,0,0
495491888116234,1.0,16,9,2,12,2,1,4,5,2,0
454331562566922,1.0,9,7,3,4,3,0,2,3,2,0
512345460459563,1.0,13,10,4,6,6,1,3,3,3,2
155087670800245,1.0,12,9,4,7,4,0,1,5,1,2
507584224864797,0.0,5,7,2,3,0,0,2,5,0,0
386942824391054,0.0,10,13,4,6,2,0,3,6,5,1
10946864240859,1.0,17,7,5,10,7,0,1,4,1,1
466255508593287,1.0,14,10,4,10,4,0,5,7,1,2
179108283739435,1.0,9,8,2,5,0,3,4,4,2,0
349689042950167,1.0,18,12,2,13,2,1,1,9,1,1
398571379650330,0.0,10,15,6,7,2,1,2,10,2,1
458241794439859,0.0,9,16,1,5,3,0,4,11,6,0
57909846088346,1.0,15,5,4,6,4,3,3,2,1,0
444955858473793,1.0,12,9,6,10,4,0,4,4,4,0
119190169597459,1.0,12,9,1,5,5,1,3,9,1,1
414556045622856,1.0,11,6,6,5,4,1,2,3,2,0
380519189023599,0.0,12,15,5,1,9,0,4,6,8,0
122669557240351,0.0,7,10,2,4,2,0,2,6,2,0
227658789987922,1.0,11,6,5,8,3,0,2,2,2,0
81909081588578,0.5,13,13,3,5,5,2,4,8,4,0
7990474696412,1.0,13,10,5,3,7,1,5,6,3,1
215166973334958,1.0,16,8,4,10,4,0,3,6,1,0
463363784845997,0.0,6,11,3,3,1,0,3,9,1,0
175316099152066,0.0,11,15,2,4,4,3,4,8,6,1
335541500658351,1.0,13,9,6,10,4,0,4,5,2,0
419123771369771,1.0,10,7,4,4,4,1,5,4,1,1
488874778787206,1.0,11,10,3,5,3,2,2,5,2,1
305090441560190,0.0,10,14,3,5,3,1,3,8,5,0
552224905269533,1.0,14,12,4,11,4,0,4,4,6,1
461490366535448,1.0,6,4,1,4,1,0,2,2,0,0
6169476062379,0.0,12,16,4,3,6,1,3,10,5,0
64117274023454,1.0,17,9,6,8,6,2,3,2,5,0
541789554153763,0.5,8,8,0,6,2,0,1,6,1,0
247688546520275,1.0,10,6,5,3,5,0,0,4,2,0
239517672259790,0.0,9,10,1,6,1,2,2,6,2,1
377711899201122,0.5,12,12,4,8,6,0,4,9,2,0
206224753355274,1.0,7,5,1,4,1,1,2,3,0,0
441605005408936,1.0,12,11,3,5,5,1,3,8,1,0
459248563828327,1.0,13,8,4,8,4,0,1,6,1,0
366436365839406,1.0,8,7,5,3,3,0,3,2,3,0
41268187585749,1.0,15,13,6,10,4,0,1,11,1,0
142331154726284,1.0,17,11,5,10,7,0,2,9,0,0
273495286183683,0.5,10,10,4,5,4,0,7,7,3,1
464601271794148,0.5,6,6,1,4,1,0,2,3,2,0
270599538724902,0.0,7,13,3,3,3,0,3,9,1,2
408369545027802,0.5,14,14,3,4,7,1,6,5,8,0
322649510981146,1.0,10,9,2,6,2,0,2,7,0,0
273111029472522,1.0,12,6,5,5,5,0,2,4,0,0
259279106193193,0.0,7,10,1,3,3,0,3,8,1,1
173056544179241,1.0,14,7,3,6,5,2,1,5,1,0
319301084371557,1.0,13,8,4,14,2,0,3,3,3,0
408437896793490,0.5,12,12,4,3,6,1,4,9,4,1
521397482821490,1.0,15,12,3,11,3,0,5,8,3,0
130637867665872,1.0,13,9,4,9,2,0,2,5,2,0
238123139836350,0.0,8,9,4,4,2,0,3,6,1,0
425208764521180,1.0,9,6,2,6,2,0,2,2,2,0
217959912189160,1.0,11,10,2,6,2,1,4,2,4,2
339672913470046,0.0,6,7,2,2,2,0,2,4,2,0
252191180938386,1.0,9,7,4,6,0,2,4,3,2,0
148318772980641,1.0,15,8,6,6,6,1,2,6,0,0
329673463323801,1.0,14,13,2,9,4,1,3,7,5,0
